project_name	publication_year	publication_doi	oil_reservoir	oil_wells	latitude	longitude	geo_loc_name	study_primary_focus	study_process	depth	temp	pH	salinity	API	NO3-	PO43-	SO42-	Ca2+	Mg2+	Na+	К+	Cl-	HCO3-	Acetate	sample_name	feature	material	collection_date	archive	archive_project	archive_accession
Tan2045	2013	10.1139/gen-2013-0069	Northern Alberta (northwest of Edmonton)	None	54.16	114.71	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	Trident_1560D	oil sands	solid	2009	SRA	PRJNA183510	SRS380062
Tan2046	2013	10.1139/gen-2013-0069	Suncor tailings pond 6, Wood Buffalo, Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	TP62010	oil sands	solid	2010	SRA	PRJNA183510	SRS380059
Tan2047	2013	10.1139/gen-2013-0069	Suncor tailings pond 6, Wood Buffalo, Alberta	None	57.02	-111.55	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	TP62008_30ft	oil sands	solid	2008	SRA	PRJNA183510	SRS380058
Tan2052	2013	10.1139/gen-2013-0069	Quicksilver Bowden, Alberta	None	51.97	-113.81	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	QSAFCN5	oil sands	solid	2011	SRA	PRJNA183510	SRS380033
Tan2053	2013	10.1139/gen-2013-0069	Quicksilver Bowden, Alberta	None	51.97	-113.81	Canada	ecology	metabolism	unknown	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	QSAFCN2	oil sands	solid	2011	SRA	PRJNA183510	SRS380029
Viggor2020	2020	10.3390/microorganisms8050652	Uran	unknown	18.88	72.94	India	ecology	metabolism	None	28.5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	GP_winter_shotgun_metagenomics_rep3	wastewater treatment plant	produced water	2016	SRA	PRJNA574406	SRS5442956
Viggor2020	2020	10.3390/microorganisms8050652	Uran	unknown	18.88	72.94	India	ecology	metabolism	None	28.5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	GP_winter_shotgun_metagenomics_rep2	wastewater treatment plant	produced water	2016	SRA	PRJNA574406	SRS5442955
Viggor2020	2020	10.3390/microorganisms8050652	Uran	unknown	18.88	72.94	India	ecology	metabolism	None	28.5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	GP_winter_shotgun_metagenomics_rep1	wastewater treatment plant	produced water	2016	SRA	PRJNA574406	SRS5442954
Viggor2020	2020	10.3390/microorganisms8050652	Uran	unknown	18.88	72.94	India	ecology	metabolism	None	28.5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	C_winter_shotgun_metagenomics_rep2	wastewater treatment plant	produced water	2016	SRA	PRJNA574406	SRS5442953
Viggor2020	2020	10.3390/microorganisms8050652	Uran	unknown	18.88	72.94	India	ecology	metabolism	None	28.5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	C_winter_shotgun_metagenomics_rep1	wastewater treatment plant	produced water	2016	SRA	PRJNA574406	SRS5442952
Viggor2020	2020	10.3390/microorganisms8050652	Uran	unknown	18.88	72.94	India	ecology	metabolism	None	28.5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	SP_winter_shotgun_metagenomics_rep2	wastewater treatment plant	produced water	2016	SRA	PRJNA574406	SRS5442951
Viggor2020	2020	10.3390/microorganisms8050652	Uran	unknown	18.88	72.94	India	ecology	metabolism	None	28.5	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	SP_winter_shotgun_metagenomics_rep1	wastewater treatment plant	produced water	2016	SRA	PRJNA574406	SRS5442950
Wang2018	2018	10.1016/j.scitotenv.2018.10.410	Shen84	Shen84	41.21	121.79	China	industy	taxonomic and functional diversity	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	unknown	oil reservoir	production fluid	2017	SRA	PRJNA487841	SRS3714284
Wang2018	2018	10.1016/j.scitotenv.2018.10.410	Shen84	Shen84	41.21	121.79	China	industy	taxonomic and functional diversity	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	unknown	oil reservoir	production fluid	2017	SRA	PRJNA487841	SRS3714285
Wang2018	2018	10.1016/j.scitotenv.2018.10.410	Shen84	71551	41.21	121.79	China	industy	taxonomic and functional diversity	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	71551	oil reservoir	production fluid	2017	SRA	PRJNA487892	SRS3714491
Wang2018	2018	10.1016/j.scitotenv.2018.10.410	Shen84	7151	41.21	121.79	China	industy	taxonomic and functional diversity	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	7151	oil reservoir	production fluid	2017	SRA	PRJNA487892	SRS3714490
Wang2018	2018	10.1016/j.scitotenv.2018.10.410	Shen84	6111_W	41.21	121.79	China	industy	taxonomic and functional diversity	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	6111_W	oil reservoir	production fluid	2017	SRA	PRJNA487892	SRS3714489
Wang2018	2018	10.1016/j.scitotenv.2018.10.410	Shen84	AJ_5	41.21	121.79	China	industy	taxonomic and functional diversity	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	AJ_5	oil reservoir	production fluid	2017	SRA	PRJNA487892	SRS3714487
Wang2018	2018	10.1016/j.scitotenv.2018.10.410	Shen84	6111_O	41.21	121.79	China	industy	taxonomic and functional diversity	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	6111_O	oil reservoir	production fluid	2017	SRA	PRJNA487892	SRS3714488
Wang2020	2020	10.1080/01490451.2020.1817196	None	None	41.83	123.97	China	ecology	taxonomic and functional diversity	None	unknown	6.8	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	T3	soil	soil	2018	SRA	PRJNA576023	SRS5483118
Wang2020	2020	10.1080/01490451.2020.1817196	None	None	41.77	123.61	China	ecology	taxonomic and functional diversity	None	unknown	7.6	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	S3	soil	oil contaminated soil	2018	SRA	PRJNA576023	SRS5483117
Wang2020	2020	10.1080/01490451.2020.1817196	None	None	41.67	123.51	China	ecology	taxonomic and functional diversity	None	unknown	5.8	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	T2	soil	soil	2018	SRA	PRJNA576023	SRS5483116
Wang2020	2020	10.1080/01490451.2020.1817196	None	None	41.57	123.51	China	ecology	taxonomic and functional diversity	None	unknown	7.9	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	S2	soil	oil contaminated soil	2018	SRA	PRJNA576023	SRS5483115
Wang2020	2020	10.1080/01490451.2020.1817196	None	None	41.54	123.44	China	ecology	taxonomic and functional diversity	None	unknown	6.4	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	T1	soil	soil	2018	SRA	PRJNA576023	SRS5483114
Wang2020	2020	10.1080/01490451.2020.1817196	None	None	41.53	123.34	China	ecology	taxonomic and functional diversity	None	unknown	7.6	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	S1	soil	oil contaminated soil	2018	SRA	PRJNA576023	SRS5483113
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_B_G2-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679374
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_B_G2-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679372
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	JL17-OA	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679373
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	JL17-OO	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679371
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_A_G2-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679369
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_A_G2-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679370
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_A_G2-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679368
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_B_G2-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679367
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_B_G1-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679366
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_A_G1-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679365
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_B_G1-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679364
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_A_G1-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679363
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_A_G1-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679362
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_A_G1-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679359
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_A_G1-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679361
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_A_G1-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679360
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_B_G1-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679358
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_B_G1-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679357
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_B_G2-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679356
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_B_G2-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679355
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_B_G1-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679354
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Asp_B_G1-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679353
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Water_B	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679351
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Water_A	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679352
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_A_G2-R2	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679350
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_A_G2-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679349
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_B_G2-R1	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679348
Wen-Feng2017	2017	10.1016/j.ibiod.2018.04.015	Jilin	unknown	45.21	124.77	China	ecology	oil degradation		40	8.2	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Oil_A_G2-R3	oil reservoir	formation water	2016	SRA	PRJNA418032	SRS2679347
Yi-Fan2018	2018	10.1186/s40168-017-0392-1	Jiangsu	W2-71	33.11	120.22	China	industy	metabolism	1499.4	66	8.2	22.6583	None	1.5	95.4	244	28.17	11.6	4143.3	200.1	4034.3	3123.3	24.5	Jiangsu_W2-71_metagenome	oil reservoir	production fluid	2015	SRA	PRJNA378566	SRS2053846
Yi-Fan2018	2018	10.1186/s40168-017-0392-1	Jiangsu	W9-18	33.12	120.23	China	industy	metabolism	1809.5	61	8	22.1096	None	8.5	292.5	307.8	78.4	24.9	8318.8	11.9	12982.7	3205.4	84.7	Jiangsu_W9-18_metagenome	oil reservoir	production fluid	2015	SRA	PRJNA378566	SRS2053845
Yi-Fan2018	2018	10.1186/s40168-017-0392-1	Jiangsu	W15-5	34.13	120.23	China	industy	metabolism	1558.2	76	7.9	20.0814	None	5.7.	258.8	45	18	3	3692.4	4.6	6020.7	5735.1	108.7	Jiangsu_W15-5_metagenome	oil reservoir	production fluid	2015	SRA	PRJNA378566	SRS2053844
Yi-Fan2018	2018	10.1186/s40168-017-0392-1	Jiangsu	W2-71	35.14	120.23	China	industy	metabolism	1499.4	66	8.2	22.6583	None	1.5	95.4	244	28.17	11.6	4143.3	200.1	4034.3	3123.3	24.5	Jiangsu_W2-71_metatranscriptome	oil reservoir	production fluid	2015	SRA	PRJNA378566	SRS2053843
Yi-Fan2018	2018	10.1186/s40168-017-0392-1	Jiangsu	W9-18	36.15	120.23	China	industy	metabolism	1809.5	61	8	22.1096	None	8.5	292.5	307.8	78.4	24.9	8318.8	11.9	12982.7	3205.4	84.7	Jiangsu_W9-18_metatranscriptome	oil reservoir	production fluid	2015	SRA	PRJNA378566	SRS2053842
Yi-Fan2018	2018	10.1186/s40168-017-0392-1	Jiangsu	W15-5	37.16	120.23	China	industy	metabolism	1558.2	76	7.9	20.0814	None	5.7.	258.8	45	18	3	3692.4	4.6	6020.7	5735.1	108.7	Jiangsu_W15-5_metatranscriptome	oil reservoir	production fluid	2015	SRA	PRJNA378566	SRS2053841
Yong2016	2016	10.3389/fmicb.2016.01254	Daqing	Daqing	45.50	124.15	China	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	Crude oil DQ	flooded oil reservoir	crude oil	2010	SRA	PRJNA251580	SRS851607
Yong2016	2016	10.3389/fmicb.2016.01254	Qinghua	Qinghua	38.20	90.80	China	industy	taxonomic and functional diversity	None	unknown	unknown	unknown	None	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	QH	flooded oil reservoir	crude oil	2009	SRA	PRJNA251580	SRS629831
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	C20_A	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5685628
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	A20_A	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5685627
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	C14_A	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5685626
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	A14_A	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5685625
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	C20_B	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5679284
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	A20_B	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5679283
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	C14_B	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5679282
Zhou2020	2020	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	A14_B	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5679281
Zhou0000	0000	10.1016/j.ibiod.2020.104970	Bohai S-Oilfield	None	37.00	117.00	China	ecology	taxonomic and functional diversity	None	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	None	None	None	None	A14_B	oil reservoir	formation water	2019	SRA	PRJNA590100	SRS5679281
